id;platform;url;license;type;file_num_speakers;file_MOS;file_duration_ms;file_duration;file_duration_transcribed;segment_from_ms;segment_from;segment_to_ms;segment_to;segment_duration_ms;segment_duration;segment_speaker_num;segment_speaker_sex;segment_speaker_age;segment_text_len;segment_text_letters;segment_text_words
1005_75;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;325536;00:05:25.536;325920;00:05:25.920;384;00:00:00.384;2;F;50-70;3;2;1
1005_76;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;326507;00:05:26.507;328649;00:05:28.649;2142;00:00:02.142;2;F;50-70;40;30;8
1005_77;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;328673;00:05:28.673;329598;00:05:29.598;925;00:00:00.925;1;F;50-70;16;13;2
1005_78;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;329630;00:05:29.630;330638;00:05:30.638;1008;00:00:01.008;2;F;50-70;12;11;1
1005_79;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;330785;00:05:30.785;335334;00:05:35.334;4549;00:00:04.549;2;F;50-70;67;49;15
1005_80;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;336832;00:05:36.832;342062;00:05:42.062;5230;00:00:05.230;2;F;50-70;88;69;16
1005_81;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;342062;00:05:42.062;342350;00:05:42.350;288;00:00:00.288;1;F;50-70;6;5;1
1005_82;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;342691;00:05:42.691;345438;00:05:45.438;2747;00:00:02.747;2;F;50-70;38;30;8
1005_83;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;346009;00:05:46.009;351158;00:05:51.158;5149;00:00:05.149;2;F;50-70;68;54;12
1005_84;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;352393;00:05:52.393;353745;00:05:53.745;1352;00:00:01.352;2;F;50-70;21;17;4
1005_85;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;354670;00:05:54.670;356385;00:05:56.385;1715;00:00:01.715;1;F;50-70;24;19;5
1005_86;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;357465;00:05:57.465;358388;00:05:58.388;923;00:00:00.923;2;F;50-70;15;11;4
1005_87;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;358822;00:05:58.822;363267;00:06:03.267;4445;00:00:04.445;2;F;50-70;46;38;8
1005_88;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;364331;00:06:04.331;369560;00:06:09.560;5229;00:00:05.229;2;F;50-70;62;47;14
1005_89;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;369785;00:06:09.785;373200;00:06:13.200;3415;00:00:03.415;2;F;50-70;46;37;9
1005_90;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;373202;00:06:13.202;377720;00:06:17.720;4518;00:00:04.518;1;F;50-70;85;63;18
1005_91;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;377734;00:06:17.734;378206;00:06:18.206;472;00:00:00.472;2;F;50-70;9;6;2
1005_92;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;378206;00:06:18.206;378451;00:06:18.451;245;00:00:00.245;1;F;50-70;4;3;1
1005_93;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;378883;00:06:18.883;380065;00:06:20.065;1182;00:00:01.182;2;F;50-70;18;15;3
1005_94;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;380137;00:06:20.137;381494;00:06:21.494;1357;00:00:01.357;1;F;50-70;31;24;6
1005_95;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;383218;00:06:23.218;383518;00:06:23.518;300;00:00:00.300;2;F;50-70;11;9;2
1005_96;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;383542;00:06:23.542;383708;00:06:23.708;166;00:00:00.166;1;F;50-70;11;9;2
1005_97;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;383720;00:06:23.720;385732;00:06:25.732;2012;00:00:02.012;2;F;50-70;4;3;1
1005_98;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;387811;00:06:27.811;388761;00:06:28.761;950;00:00:00.950;2;F;50-70;23;17;4
1005_99;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;388761;00:06:28.761;391731;00:06:31.731;2970;00:00:02.970;1;F;50-70;23;19;4
1005_100;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;392446;00:06:32.446;396134;00:06:36.134;3688;00:00:03.688;1;F;50-70;59;42;14
1005_101;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;398880;00:06:38.880;400902;00:06:40.902;2022;00:00:02.022;2;F;50-70;18;14;4
1005_102;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;402555;00:06:42.555;403763;00:06:43.763;1208;00:00:01.208;2;F;50-70;19;14;5
1005_103;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;403814;00:06:43.814;404995;00:06:44.995;1181;00:00:01.181;1;F;50-70;10;8;2
1005_104;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;407923;00:06:47.923;409000;00:06:49.000;1077;00:00:01.077;1;F;50-70;19;14;5
1005_105;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;414702;00:06:54.702;414937;00:06:54.937;235;00:00:00.235;2;F;50-70;3;2;1
1005_106;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;414962;00:06:54.962;415705;00:06:55.705;743;00:00:00.743;1;F;50-70;9;7;2
1005_107;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;416409;00:06:56.409;417703;00:06:57.703;1294;00:00:01.294;2;F;50-70;19;14;5
1005_108;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;417727;00:06:57.727;421481;00:07:01.481;3754;00:00:03.754;1;F;50-70;37;30;6
1005_109;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;421521;00:07:01.521;424467;00:07:04.467;2946;00:00:02.946;2;F;50-70;34;26;7
1005_110;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;424483;00:07:04.483;427867;00:07:07.867;3384;00:00:03.384;1;F;50-70;58;45;13
1005_111;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;427867;00:07:07.867;428998;00:07:08.998;1131;00:00:01.131;2;F;50-70;15;10;4
1005_112;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;430982;00:07:10.982;433600;00:07:13.600;2618;00:00:02.618;2;F;50-70;49;34;11
1005_113;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;433697;00:07:13.697;434339;00:07:14.339;642;00:00:00.642;1;F;50-70;13;9;3
1005_114;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;434742;00:07:14.742;437435;00:07:17.435;2693;00:00:02.693;2;F;50-70;29;22;6
1005_115;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;437800;00:07:17.800;441158;00:07:21.158;3358;00:00:03.358;2;F;50-70;46;37;8
1005_116;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;442017;00:07:22.017;446411;00:07:26.411;4394;00:00:04.394;2;F;50-70;44;35;8
1005_117;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;452281;00:07:32.281;455353;00:07:35.353;3072;00:00:03.072;2;F;50-70;41;32;8
1005_118;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;456841;00:07:36.841;458320;00:07:38.320;1479;00:00:01.479;1;F;50-70;30;23;7
1005_119;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;458403;00:07:38.403;460209;00:07:40.209;1806;00:00:01.806;2;F;50-70;22;16;4
1005_120;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;471921;00:07:51.921;475254;00:07:55.254;3333;00:00:03.333;2;F;50-70;40;30;10
1005_121;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;476798;00:07:56.798;478553;00:07:58.553;1755;00:00:01.755;2;F;50-70;27;22;5
1005_122;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;479161;00:07:59.161;482171;00:08:02.171;3010;00:00:03.010;2;F;50-70;39;32;7
1005_123;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;485374;00:08:05.374;488625;00:08:08.625;3251;00:00:03.251;2;F;50-70;50;40;10
1005_124;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;489345;00:08:09.345;492902;00:08:12.902;3557;00:00:03.557;2;F;50-70;63;49;12
1005_125;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;496563;00:08:16.563;497494;00:08:17.494;931;00:00:00.931;2;F;50-70;11;9;2
1005_126;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;500035;00:08:20.035;502342;00:08:22.342;2307;00:00:02.307;2;F;50-70;32;24;7
1005_127;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;502713;00:08:22.713;503830;00:08:23.830;1117;00:00:01.117;2;F;50-70;28;21;7
1005_128;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;503830;00:08:23.830;504387;00:08:24.387;557;00:00:00.557;1;F;50-70;11;8;3
1005_129;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;504811;00:08:24.811;505921;00:08:25.921;1110;00:00:01.110;2;F;50-70;14;11;3
1005_130;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;505993;00:08:25.993;507403;00:08:27.403;1410;00:00:01.410;1;F;50-70;29;23;6
1005_131;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;507486;00:08:27.486;508670;00:08:28.670;1184;00:00:01.184;2;F;50-70;19;16;2
1005_132;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;508670;00:08:28.670;510000;00:08:30.000;1330;00:00:01.330;1;F;50-70;15;11;4
1005_133;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;510000;00:08:30.000;512979;00:08:32.979;2979;00:00:02.979;2;F;50-70;43;34;9
1005_134;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;513065;00:08:33.065;515451;00:08:35.451;2386;00:00:02.386;2;F;50-70;37;27;8
1005_135;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;515470;00:08:35.470;517009;00:08:37.009;1539;00:00:01.539;1;F;50-70;23;18;4
1005_136;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;517023;00:08:37.023;517440;00:08:37.440;417;00:00:00.417;2;F;50-70;3;2;1
1005_137;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;519065;00:08:39.065;519737;00:08:39.737;672;00:00:00.672;2;F;50-70;9;7;2
1005_138;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;522035;00:08:42.035;522470;00:08:42.470;435;00:00:00.435;2;F;50-70;5;4;1
1005_139;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;522481;00:08:42.481;523038;00:08:43.038;557;00:00:00.557;1;F;50-70;6;5;1
1005_140;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;524097;00:08:44.097;525227;00:08:45.227;1130;00:00:01.130;2;F;50-70;19;15;4
1005_141;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;525435;00:08:45.435;528633;00:08:48.633;3198;00:00:03.198;2;F;50-70;36;29;6
1005_142;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;528657;00:08:48.657;532134;00:08:52.134;3477;00:00:03.477;2;F;50-70;65;49;14
1005_143;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;532144;00:08:52.144;535278;00:08:55.278;3134;00:00:03.134;2;F;50-70;56;43;11
1005_144;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;535715;00:08:55.715;537865;00:08:57.865;2150;00:00:02.150;1;F;50-70;30;19;9
1005_145;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;538878;00:08:58.878;540435;00:09:00.435;1557;00:00:01.557;1;F;50-70;28;21;7
1005_146;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;540625;00:09:00.625;541638;00:09:01.638;1013;00:00:01.013;2;F;50-70;4;3;1
1005_147;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;542227;00:09:02.227;543134;00:09:03.134;907;00:00:00.907;1;F;50-70;11;9;2
1005_148;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;544463;00:09:04.463;544867;00:09:04.867;404;00:00:00.404;2;F;50-70;5;4;1
1005_149;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;545476;00:09:05.476;547278;00:09:07.278;1802;00:00:01.802;1;F;50-70;41;31;10
1005_150;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;547315;00:09:07.315;548313;00:09:08.313;998;00:00:00.998;2;F;50-70;18;13;4
1005_151;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;549633;00:09:09.633;551960;00:09:11.960;2327;00:00:02.327;2;F;50-70;34;27;6
1005_152;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;555294;00:09:15.294;557571;00:09:17.571;2277;00:00:02.277;2;F;50-70;42;33;9
1005_153;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;557606;00:09:17.606;558046;00:09:18.046;440;00:00:00.440;1;F;50-70;3;2;1
1005_154;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;558174;00:09:18.174;562150;00:09:22.150;3976;00:00:03.976;2;F;50-70;51;40;10
1005_155;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;562531;00:09:22.531;567942;00:09:27.942;5411;00:00:05.411;2;F;50-70;41;33;8
1005_156;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;567966;00:09:27.966;569486;00:09:29.486;1520;00:00:01.520;1;F;50-70;28;22;6
1005_157;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;569510;00:09:29.510;573520;00:09:33.520;4010;00:00:04.010;2;F;50-70;65;52;12
1005_158;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;573718;00:09:33.718;579806;00:09:39.806;6088;00:00:06.088;2;F;50-70;65;53;12
1005_159;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;579918;00:09:39.918;585641;00:09:45.641;5723;00:00:05.723;2;F;50-70;94;74;19
1005_160;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;585947;00:09:45.947;589518;00:09:49.518;3571;00:00:03.571;2;F;50-70;55;46;9
1005_161;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;589715;00:09:49.715;590763;00:09:50.763;1048;00:00:01.048;1;F;50-70;12;9;3
1005_162;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;590934;00:09:50.934;594147;00:09:54.147;3213;00:00:03.213;1;F;50-70;61;46;13
1005_163;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;595410;00:09:55.410;596851;00:09:56.851;1441;00:00:01.441;1;F;50-70;17;13;3
1005_164;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;598886;00:09:58.886;601971;00:10:01.971;3085;00:00:03.085;1;F;50-70;40;33;7
1005_165;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;602038;00:10:02.038;603451;00:10:03.451;1413;00:00:01.413;2;F;50-70;26;20;6
1005_166;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;604051;00:10:04.051;606019;00:10:06.019;1968;00:00:01.968;2;F;50-70;34;27;7
1005_167;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;606043;00:10:06.043;611320;00:10:11.320;5277;00:00:05.277;1;F;50-70;83;63;18
1005_168;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;611344;00:10:11.344;613344;00:10:13.344;2000;00:00:02.000;1;F;50-70;41;30;9
1005_169;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;614451;00:10:14.451;615120;00:10:15.120;669;00:00:00.669;1;F;50-70;7;5;2
1005_170;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;615366;00:10:15.366;616360;00:10:16.360;994;00:00:00.994;1;F;50-70;10;8;2
1005_171;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;617217;00:10:17.217;618800;00:10:18.800;1583;00:00:01.583;2;F;50-70;24;18;5
1005_172;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;619582;00:10:19.582;620824;00:10:20.824;1242;00:00:01.242;2;F;50-70;5;4;1
1005_173;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;620854;00:10:20.854;621723;00:10:21.723;869;00:00:00.869;1;F;50-70;7;6;1
1005_174;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;624961;00:10:24.961;630486;00:10:30.486;5525;00:00:05.525;2;F;50-70;63;51;12
1005_175;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;630480;00:10:30.480;632337;00:10:32.337;1857;00:00:01.857;1;F;50-70;30;23;6
1005_176;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;632662;00:10:32.662;633920;00:10:33.920;1258;00:00:01.258;2;F;50-70;19;15;4
1005_177;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;633920;00:10:33.920;636857;00:10:36.857;2937;00:00:02.937;1;F;50-70;16;11;4
1005_178;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;637243;00:10:37.243;638120;00:10:38.120;877;00:00:00.877;1;F;50-70;13;10;3
1005_179;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;639685;00:10:39.685;643840;00:10:43.840;4155;00:00:04.155;2;F;50-70;65;47;15
1005_180;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;644587;00:10:44.587;650160;00:10:50.160;5573;00:00:05.573;2;F;50-70;68;54;13
1005_181;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;650243;00:10:50.243;651920;00:10:51.920;1677;00:00:01.677;2;F;50-70;30;23;7
1005_182;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;652302;00:10:52.302;658160;00:10:58.160;5858;00:00:05.858;2;F;50-70;80;62;16
1005_183;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;658161;00:10:58.161;661360;00:11:01.360;3199;00:00:03.199;2;F;50-70;49;40;9
1005_184;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;661553;00:11:01.553;664550;00:11:04.550;2997;00:00:02.997;2;F;50-70;45;35;10
1005_185;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;664766;00:11:04.766;669600;00:11:09.600;4834;00:00:04.834;2;F;50-70;59;46;11
1005_186;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;669641;00:11:09.641;675966;00:11:15.966;6325;00:00:06.325;2;F;50-70;81;63;17
1005_187;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;676291;00:11:16.291;678230;00:11:18.230;1939;00:00:01.939;2;F;50-70;33;26;7
1005_188;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;678230;00:11:18.230;681515;00:11:21.515;3285;00:00:03.285;1;F;50-70;46;37;8
1005_189;Youtube;https://www.youtube.com/watch?v=apMKXxPOfIQ;CC Attribution;Spontaneous;2;4;836289.84375;0:13:56;0:13:56;681846;00:11:21.846;687051;00:11:27.051;5205;00:00:05.205;1;F;50-70;107;82;22
